id,split,text,teks_bersih,label_asli,prediksi_svm,prediksi_nb,svm_benar,nb_benar
3883,train,"menu makanan lengkap , unik seperti rainbow volcano pizza nya . harga nya pun standar . tidak terlalu mahal dan tempat nya enak buat tempat kongkow-kongkow bareng teman-teman untuk bawa keluarga juga lumayanlah",menu makan lengkap unik rainbow volcano pizza harga standar mahal kongkow kongkow bareng teman teman bawa keluarga lumayan,positif,positif,positif,ya,ya
3884,train,paling suka makan di sini . pizza nya enak . tipis khas tali . suasana nya nyaman . nyaman cocok buat tempat berkumpul sama teman-teman,suka makan pizza tipis khas tali suasana nyaman nyaman cocok kumpul teman teman,positif,positif,positif,ya,ya
3885,train,"restoran braga permai yang telah ada sejak zaman kolonial belanda , dulu dikenal dengan nama maison bogerijen . terletak di daerah kuliner braga , restoran ini tetap mempertahankan nuansa zaman kolonial tersebut . terus terang kami agak kesulitan memilih makanan karena semua tampak lezat . menu makanan terbagi atas braga heritages yang menampilkan menu appetizer belanda seperti bitter ballen , huzarensla , croquette .",restoran braga permai zaman kolonial belanda kenal nama maison bogerijen letak daerah kuliner braga restoran tahan nuansa zaman kolonial terang sulit pilih makan lezat menu makan bagi braga heritages tampil menu appetizer belanda bitter ballen huzarensla croquette,positif,positif,positif,ya,ya
3886,train,"kami suka tempat ini karena menu makanan jepang nya yang berbeda dengan yang ada di tempat lain . menu sushi di sini tampaknya lebih otentik , penyajian menarik dan bahan-bahan nya segar . kualitas makanan yang prima jadi alasan kami untuk mengunjungi tempat ini . selain hidangan enak , kami juga suka suasana nya dan layanan yang kami terima .",suka menu makan jepang beda menu sushi otentik saji tarik bahan bahan segar kualitas makan prima alas unjung hidang suka suasana layan terima,positif,positif,positif,ya,ya
3887,train,tidak indah,indah,negatif,positif,positif,tidak,tidak
3888,train,indah nya makan malam di the peak tempat nya nyaman bersih dan enak pemandangan nya sunguh indah sekali . pelayanan nya bagus makanan nya juga enak terima kasih untuk siap / crew the peak . saya tidak akan lupakan makan malam di the peak .,indah makan malam the peak nyaman bersih pandang sunguh indah layan bagus makan terima kasih crew the peak lupa makan malam the peak,positif,positif,positif,ya,ya
3889,train,"pertama kali nyobain makan di sini , karena review nya sop buntut nya terkenal enak banget . padahal tidak terlalu doyan sop buntut sih sebener nya , tapi mumpung lagi di bandung ya sudah dicoba mampir aja . sepertinya enak makan sop hangat di udara dingin bandung . tempat nya rumahan banget , homey dan nyaman . meski kita datang tidak pas jam makan , tapi tetap ramai pengunjung .",nyobain makan review sop buntut kenal banget doyan sop buntut sih sebener mumpung bandung coba mampir aja makan sop hangat udara dingin bandung rumah banget homey nyaman pas jam makan ramai unjung,negatif,negatif,positif,ya,tidak
3890,train,"to the point saja : - salah satu tempat wajib yang dikunjungi kalau ke bandung - sudah terkenal dari dulu kali ya - pilihan banyak , tidak cuma batagor - kalau long weekend , siap-siap tidak dapat tempat duduk karena banyak orang dari luar kota pasti nya . soal rasa tidak usah diragukan .",to the point salah wajib kunjung bandung kenal pilih batagor long weekend duduk kota ragu,positif,positif,positif,ya,ya
3891,train,"saya sering ke sini waktu kuliah sampai sekarang belum menemukan pesaing lo mi yang memiliki keunikan citarasa yang sama . lo mi ini adalah mi yang di atas nya diberi setumpuk kangkung segar , disiram kuah seafood mental yang manis gurih , dan diberi suwiran halus daging ayam . hm sedap ! lokasi nya di belakang rs st borromeus dan jalan nya satu arah . pokok nya tombo kangen bandung .",waktu kuliah temu saing lo mi milik uni citarasa lo mi mi tumpuk kangkung segar siram kuah seafood mental manis gurih suwir halus daging ayam hm sedap lokasi rs st borromeus jalan arah pokok tombo kangen bandung,positif,positif,positif,ya,ya
3892,train,saya sangat puas menggunakan jasa pengiriman j triliun,puas jasa kirim triliun,positif,positif,negatif,ya,tidak
3893,train,minimal baca dong keluhan di inbox dulu bagus banget respon nya sekarang parah tidak ada respon sama sekali,minimal baca keluh inbox bagus banget respon parah respon,negatif,negatif,negatif,ya,ya
3894,train,"hari sabtu tanggal 11 juni 2016 . kami mengunjungi kampung daun untuk makan malam bersama keluarga , pada saat makanan dan minuman tiba kami meminta peralatan seperti sendok dan garpu karena belum tersedia . hal tersebut saja kami menunggu kurang lebih 30 menit . minuman pun juga demikian kami memesan teh manis tetapi sendok untuk mengaduk gula pun tidak ada .",sabtu tanggal juni unjung kampung daun makan malam keluarga makan minum alat sendok garpu sedia tunggu menit minum mes teh manis sendok aduk gula,negatif,negatif,positif,ya,tidak
3895,train,"ibu sri tahu tidak harga karet dipetani dalam 3 tahun ini miris . listrik mahal , gas mahal dan langka . turun dari mana logika nya ? zaman bisa 13 ribu / kg . 3 tahun pe 5500 / kg",sri harga karet tani tahun miris listrik mahal gas mahal langka turun logika zaman ribu kg tahun pe kg,negatif,negatif,negatif,ya,ya
3896,train,antusias,antusias,positif,positif,positif,ya,ya
3897,train,"rendang makanan terenak di dunia bersama nasi goreng di urutan 2 mengalahkan dimsum pecking china , mantap .",rendang makan enak dunia nasi goreng urut kalah dimsum pecking china mantap,positif,positif,positif,ya,ya
3898,train,santap siang kami sekeluarga hilang selara makan karena ternyata makanan yang kami pesan paket 500 ribuan untuk 6 orang ternyata lauk nya tidak segar dan seperti hanya dihangatkan kembali . lauk pun menjadi keras ikan udang . lagi-lagi perjalanan yang tidak sebanding dengan jarak yang kami tempuh dari bandung untuk sampai di sini . kecewa dengan menu yang ditawarkan dan harga yang lumayan mahal .,santap siang keluarga hilang selara makan makan pesan paket ribu lauk segar hangat lauk keras ikan udang jalan banding jarak tempuh bandung kecewa menu tawar harga lumayan mahal,negatif,positif,positif,tidak,tidak
3899,train,bukan tidak mau berdamai yang bersikap sombong dan arogan kepada pas ya harus minta uas langsung . jangan jadi pengecutlah . jadilah laki .,damai sikap sombong arogan pas uas kecut laki,negatif,negatif,negatif,ya,ya
3900,train,lagi asik menonton di bioskop ada iklan pemerintah ternyata benar juga ya . kenapa sih harus seperti itu perasaan dahulu zaman nya pak sby tidak begini begini amat menghilangkan kinerja nya tidak sampai ke bioskop . jadi kesel banget jadi nya lagi asyik-asyik ada iklan yang tidak guna .,asik tonton bioskop iklan perintah sih asa zaman sby hilang kerja bioskop kesel banget asyik asyik iklan,negatif,negatif,negatif,ya,ya
3901,train,hotel ibis tamarkan wahid hasyim sangat mengecewakan untuk pelayanan . terutama masalah reservation ! parah abiz !,hotel ibis tamar wahid hasyim kecewa layan reservation parah abiz,negatif,negatif,negatif,ya,ya
3902,train,"daripada agama lu , masa beribadah cuman1 kali seminggu goblok lu",agama lu ibadah cuman minggu goblok lu,negatif,negatif,negatif,ya,ya
3903,train,"salah satu restoran pilihan ketika ingin makan malam bersama keluarga atau teman . suasana nya sangat bagus ketika malam . makanan dan minuman nya juga lezat . favorit saya adalah chicken butterfly . cuma sangat penuh kalau akhir minggu sehingga harus lama antre untuk mendapatkan meja , selain itu harus disiapkan banyak tenda lipat untuk antisipasi apabila turun hujan . tapi secara keseluruhan baik sangat puas makan di sini .",salah restoran pilih makan malam keluarga teman suasana bagus malam makan minum lezat favorit chicken butterfly penuh minggu antre meja siap tenda lipat antisipasi turun hujan puas makan,positif,positif,positif,ya,ya
3904,train,"meski malam minggu hujan deras tetap maksa ingin pergi bareng dengan keluarga sahabat ke lawang wangi , pergilah kami sekitar 9 orang dan termasuk anak aku yang balita baru 4 tahun . setelah sampai dan menunggu sebentar akhirnya kami dapat tempat sambil ter kagum kagum melihat pemandangan luar biasa indah yang sedang guyur hujan jadi terkesan romantis sekali pantas saja yang datang itu pasangan .",malam minggu hujan deras maksa pergi bareng keluarga sahabat lawang wangi pergi anak balita tahun tunggu sebentar ter kagum kagum pandang indah guyur hujan kes romantis pasang,positif,positif,positif,ya,ya
3905,train,"proses pengembalian dana lama . sudah dibayar tapi kode pesan tidak dapat . pelayanan kurang , telepon ke pelayanan pelanggan pakai pulsa yang banyak . tidak mau pesan lagi di sini",proses kembali dana bayar kode pesan layan telepon layan langgan pakai pulsa pesan,negatif,negatif,negatif,ya,ya
3906,train,"menikmati kota bandung tanpa kuliner , kurang seru , kafe halaman , menyajikan makanan indonesia , gado gado nya enak , pisang goreng keju nya juga enak serta secangkir kopi sambil menunggu teman datang sangatlah menarik",nikmat kota bandung kuliner seru kafe halaman saji makan indonesia gado gado pisang goreng keju cangkir kopi tunggu teman tarik,positif,positif,positif,ya,ya
3907,train,asus bagus . speaker - nya kencang kalau buat presentasi mayan . maka dari itu aku lebih milih asus dibanding yang lain .,asus bagus speaker kencang presentasi mayan milih asus banding,positif,positif,positif,ya,ya
3908,train,"kagak ada faedah nya kenal kpop , yang ada mata kita dibutakan terus bikin kita muja-muja manusia .",kagak faedah kenal kpop buta bikin muja muja manusia,negatif,negatif,negatif,ya,ya
3909,train,"saya makan pagi di restoran lantai 18 ini dan kebetulan saya mendapatkan tempat duduk di luar atau balkon . bantalan tempat duduk nya terlihat banyak noda kotoran . angin sangat kencang bertiup sehingga makan pagi tidak nyaman . saya sarankan apabila anda makan di restoran ini , pilih tempat duduk di dalam untuk kenyamanan .",makan pagi restoran lantai duduk balkon bantal duduk noda kotor angin kencang tiup makan pagi nyaman saran makan restoran pilih duduk nyaman,negatif,negatif,positif,ya,tidak
3910,train,"kalau travelling ke bandung , wajib makan batagor riri . waktu itu saya makan yang di cabang paskal hyper square . harga nya lumayan mahal rp 15.000 / buah untuk batagor dan siomay nya . tapi enak banget deh , bawaan nya pengen nambah terus . hahaha .",travelling bandung wajib makan batagor riri waktu makan cabang paskal hyper square harga lumayan mahal rp buah batagor siomay banget deh bawa ken nambah hahaha,positif,positif,positif,ya,ya
3911,train,"piring dan gelas nya zaman dahulu banget , walaupun rasa minuman nya karena gelas alumunium jadi gimana gitu , jangan datang pas jam makan siang , dijamin ngantri nya seabreg-seabreg , panjang nya bisa sampai keluar resto . menu nya yahud , ada peda merah nya , jarang resto sunda menyediakan peda , mantaplah .",piring gelas zaman banget minum gelas alumunium gimana gitu pas jam makan siang jamin ngantri seabreg seabreg resto menu yahud peda merah jarang resto sunda sedia peda mantap,positif,positif,positif,ya,ya
3912,train,"ditraktir teman makan siang di sini , untuk pertama kalinya makan di resto sunda jalan lodaya padahal lokasi dekat rumah . pas jam makan siang semua kursi terisi sehingga penuh sesak , agak kurang nyaman karena ruang sempit , letak kursi yang berdekatan juga ruang terkesan suram dan kusam kurang bersih sangat seadanya , pelayanan seadanya juga mereka bicara dan teriak karena ramai . kurang nyaman rasanya .",traktir teman makan siang kali makan resto sunda jalan lodaya lokasi rumah pas jam makan siang kursi isi penuh sesak nyaman ruang sempit letak kursi dekat ruang kes suram kusam bersih ada layan ada bicara teriak ramai nyaman,negatif,negatif,positif,ya,tidak
3913,train,harga-harga steak di ws cukup murah dan bisa dibilang harga mahasiswa . sehingga banyak acara-acara mahasiswa mampir ke situ untuk makan bersama . dan juga waktu tunggu nya terbilang cepat .,harga harga steak ws murah bilang harga mahasiswa acara acara mahasiswa mampir situ makan waktu tunggu bilang cepat,positif,positif,positif,ya,ya
3914,train,restoran ini mempunyai pemadnagan yang sangat indah namun penataaan meja makan sungguh berantakan menimbulkan kesan restoran biasa bukan setara kafe ataupun lounge untuk harga standar dan rasa pun standar,restoran pemadnagan indah penataaan meja makan sungguh beranta timbul kesan restoran tara kafe lounge harga standar standar,positif,positif,positif,ya,ya
3915,train,bato nya manis nya enak dan terdapat berbagai macam pilihan tambahan harga nya pun terjangkau . sushi nya enak juga . pelayanan nya cepat hanya memesan nya agak ribet . tidak ada wifi . tapi rasa top deh !,bato manis pilih tambah harga jangkau sushi layan cepat mes ribet wifi top deh,positif,positif,positif,ya,ya
3916,train,"kami beberapa kali makan di tempat ini , harga nya memang relatif murah , untuk yang makan banyak di sini sangat cocok karena nasi putih bisa diisi ulang dengan gratis , demikian juga untuk minum air teh . untuk cita rasa ya lumayan enak .",makan harga relatif murah makan cocok nasi putih isi ulang gratis minum air teh cita lumayan,positif,positif,positif,ya,ya
3917,train,setelah merek saya tidak mampu beli ternyata anda juga mengejek orang sunda dari kampung . lo pikir lo orang paling hebat ?,merek beli ejek sunda kampung lo pikir lo hebat,negatif,negatif,negatif,ya,ya
3918,train,"mencari makanan sunda ? ya jelas cibiuk dong . dengan sambal dadak dan gurame goreng gurih renyah . hm mantap . pilihan menu beragam , minuman beragam , harga cukup setara dengan resstoran sunda lainnya . coba deh cibiuk !",cari makan sunda cibiuk sambal dadak gurame goreng gurih renyah hm mantap pilih menu agam minum agam harga tara resstoran sunda coba deh cibiuk,positif,positif,positif,ya,ya
3919,train,"profile picture nya sih hijab , tapi komentar nya selalu menyudutkan dan menghina orang lain . memang ada ya ajaran nabi besar seperti itu ?",profile picture sih hijab komentar sudut hina ajar nabi,negatif,negatif,negatif,ya,ya
3920,train,"makanan enak terutama nasi bakar , pelayanan ramah namun ada beberapa staf yang kurang sikap karena duduk di atas meja kasir , bersih rapi namun yang perlu diperhatikan oleh pengelola yaitu tidak banyak tempat sempah di area pejalan kaki ,",makan nasi bakar layan ramah staf sikap duduk meja kasir bersih rapi perhati kelola sempah area pejal kaki,positif,positif,positif,ya,ya
3921,train,harga paket data indosat pun terjangkau banyak bonus nya lagi .,harga paket data indosat jangkau bonus,positif,positif,negatif,ya,tidak
3922,train,"saldo gopay saya tbtb habis padahal saya tidak meladeni orang yang usil yang nga ku dari pihak gojek , tolong segera tangangi , menyusahkan saja .",saldo gopay tbtb habis laden usil nga ku gojek tolong tangangi susah,negatif,negatif,negatif,ya,ya
